City Number,City Name,Latitude,Longitude,Date,Temperature (°C),Humidity (%),Precipitation (%),Wind Speed (km/h),Clothing Recommendation,Activity Recommendation,Season
27,Mianwali,32.5853,71.5436,2023-09-05,5.1,42,36,9.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-06,9.1,73,30,9.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-07,2.6,32,20,14.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-08,2.1,40,28,10.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-09,10.8,88,33,3.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-09-10,1.3,45,53,8.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-11,8.8,37,9,5.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-12,9.5,84,47,6.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-13,9.1,31,3,3.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-14,5.1,90,3,8.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-15,4.2,30,45,4.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-16,6.8,38,30,3.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-17,5.7,24,3,10.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-18,2.2,56,54,5.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-19,9.9,75,4,4.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-20,9.4,30,0,0.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-21,1.6,61,19,5.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-22,5.6,24,3,1.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-23,12.2,71,8,9.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-09-24,11.2,40,51,12.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-09-25,9.1,36,21,10.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-26,6.7,78,43,14.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-27,3.1,45,10,1.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-28,10.3,71,36,13.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-09-29,1.3,88,43,10.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-09-30,6.0,35,52,7.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-01,5.8,20,40,2.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-02,-1.4,54,5,2.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Autumn
27,Mianwali,32.5853,71.5436,2023-10-03,5.2,52,15,4.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-04,5.7,72,21,2.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-05,6.6,65,3,12.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-06,9.6,82,43,12.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-07,4.9,21,10,7.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-08,10.4,44,45,12.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-10-09,10.5,83,21,5.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-10-10,7.9,60,36,14.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-11,1.6,28,43,5.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-12,7.1,87,47,11.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-13,11.9,26,51,12.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-10-14,7.8,49,1,13.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-15,6.4,37,38,14.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-16,4.4,56,14,3.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-17,6.2,59,22,10.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-18,9.1,83,44,9.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-19,5.2,57,54,13.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-20,8.3,70,46,4.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-21,5.2,85,13,9.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-22,4.5,21,26,6.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-23,11.1,29,1,0.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-10-24,7.2,57,11,9.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-25,3.2,28,24,9.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-26,0.2,36,27,5.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-27,5.3,26,58,13.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-28,3.0,29,0,5.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-29,5.2,31,23,11.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-10-30,10.9,49,16,10.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-10-31,3.9,34,41,2.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-01,7.6,53,17,0.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-02,11.0,85,49,0.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-11-03,8.0,50,37,4.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-04,6.1,77,34,11.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-05,6.3,61,39,0.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-06,8.8,35,9,7.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-07,-0.5,29,5,5.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Autumn
27,Mianwali,32.5853,71.5436,2023-11-08,5.1,85,5,4.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-09,3.7,90,32,8.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-10,9.6,78,3,7.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-11,2.0,23,39,5.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-12,4.7,71,59,2.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-13,5.9,71,11,14.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-14,10.5,45,8,6.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-11-15,2.7,83,38,7.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-16,3.6,81,32,9.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-17,11.1,50,28,9.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-11-18,6.3,62,10,10.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-19,8.4,75,53,12.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-20,6.9,86,19,5.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-21,6.0,89,43,3.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-22,5.4,39,33,2.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-23,10.7,22,6,6.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
27,Mianwali,32.5853,71.5436,2023-11-24,7.9,60,10,7.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-25,6.1,89,53,11.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-26,3.7,62,47,3.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-27,8.2,77,36,14.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-28,5.2,47,41,4.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
27,Mianwali,32.5853,71.5436,2023-11-29,8.5,28,39,12.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-01,3.0,68,23,9.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-02,-3.4,22,25,0.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-03,-2.1,65,28,12.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-04,1.0,79,3,11.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-05,-2.3,61,7,7.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-06,2.1,73,12,1.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-07,-0.7,47,28,7.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-08,5.2,46,10,11.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-09,-1.5,41,22,13.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-10,1.6,69,49,2.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-11,-2.6,80,10,2.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-12,-3.6,40,21,3.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-13,1.5,37,54,9.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-14,-2.5,44,23,1.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-15,0.7,54,51,11.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-16,-4.3,68,21,4.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-17,3.5,69,11,9.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-18,0.3,20,36,14.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-19,-1.7,83,14,14.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-20,-6.8,49,21,9.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-21,-4.4,76,1,4.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-22,-5.3,64,2,9.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-23,-8.3,44,2,9.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-24,-4.5,22,15,5.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-25,-6.9,67,13,6.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-26,3.2,71,46,6.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-27,-5.8,31,23,5.0,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-28,-1.1,20,24,1.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-29,2.6,67,21,6.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-30,0.0,73,27,9.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-01-31,3.6,66,47,6.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-01,-6.9,81,15,14.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-02,-8.5,20,13,7.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-03,1.2,39,15,3.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-04,-1.8,74,24,10.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-05,-4.3,22,27,6.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-06,-6.4,62,7,12.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-07,0.6,21,20,3.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-08,0.9,89,38,0.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-09,-1.6,73,4,8.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-10,-5.6,68,3,5.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-11,-8.4,26,13,6.0,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-12,-5.4,75,27,13.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-13,-5.6,54,3,1.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-14,0.3,80,28,9.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-15,-2.3,56,13,6.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-16,-0.3,26,17,6.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-17,1.5,39,9,9.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-18,1.0,85,42,11.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-19,-2.4,80,14,12.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-20,1.2,39,16,11.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-21,-1.4,87,23,5.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-22,3.2,77,16,13.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-23,-3.6,21,27,11.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-24,-5.0,28,28,4.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-25,-2.8,65,0,1.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-26,5.4,47,24,6.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-27,-4.2,28,26,4.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-02-28,-0.8,28,8,0.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
28,Dera Ghazi Khan,30.0561,70.6344,2023-03-01,5.1,57,48,12.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
